transaction_id,user_id,date,transaction_type,category,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,year,amount_idr
T2167,U088,2022-12-07,expense,transportasi,tunai,jakarta,servis rutin motor,2022-12,12,Wednesday,False,2022,925000
T1468,U139,2022-12-07,income,freelance,qris,surabaya,pendapatan affiliate,2022-12,12,Wednesday,False,2022,872000
T0096,U064,2022-12-07,expense,transportasi,qris,bandung,servis AC mobil,2022-12,12,Wednesday,False,2022,532000
T2389,U002,2022-12-08,expense,kesehatan,qris,bandung,bayar tagihan RS,2022-12,12,Thursday,False,2022,1666000
T5918,U125,2022-12-09,expense,tempat_tinggal,tunai,semarang,deposit awal sewa,2022-12,12,Friday,False,2022,5794000
T2425,U054,2022-12-09,expense,tagihan,kartu,yogyakarta,bayar tagihan gas,2022-12,12,Friday,False,2022,130000
T10225,U033,2022-12-09,expense,transportasi,tunai,makassar,bayar tol,2022-12,12,Friday,False,2022,80000
T12366,U059,2022-12-09,expense,makanan,tunai,denpasar,beli roti pagi,2022-12,12,Friday,False,2022,14000
T2078,U115,2022-12-09,expense,makanan,qris,balikpapan,beli snack kantor,2022-12,12,Friday,False,2022,20000
T4155,U042,2022-12-09,expense,transportasi,tunai,denpasar,ganti ban motor,2022-12,12,Friday,False,2022,427000
T3475,U046,2022-12-10,income,freelance,qris,makassar,pendapatan kursus online,2022-12,12,Saturday,True,2022,2063000
T3803,U063,2022-12-10,income,freelance,qris,yogyakarta,jasa pengelolaan media sosial,2022-12,12,Saturday,True,2022,4684000
T5418,U080,2022-12-10,expense,tempat_tinggal,tunai,balikpapan,biaya sewa studio,2022-12,12,Saturday,True,2022,2310000
T4484,U088,2022-12-10,expense,tempat_tinggal,tunai,yogyakarta,bayar sewa apartemen,2022-12,12,Saturday,True,2022,2920000
T13619,U032,2022-12-11,income,gaji,kartu,yogyakarta,penerimaan upah kerja,2022-12,12,Sunday,True,2022,15135000
T9126,U141,2022-12-11,income,bonus,bank_transfer,yogyakarta,bonus performance review,2022-12,12,Sunday,True,2022,2153000
T12371,U087,2022-12-11,expense,tempat_tinggal,bank_transfer,semarang,bayar deposit apartemen,2022-12,12,Sunday,True,2022,8400000
T2133,U125,2022-12-11,expense,pendidikan,tunai,makassar,beli buku pelajaran,2022-12,12,Sunday,True,2022,299000
T0922,U086,2022-12-12,expense,hiburan,bank_transfer,balikpapan,beli tiket festival,2022-12,12,Monday,False,2022,140000
T1908,U101,2022-12-12,expense,tempat_tinggal,kartu,medan,perpanjang sewa kos,2022-12,12,Monday,False,2022,1264000
T10262,U056,2022-12-12,income,lainnya,qris,jakarta,keperluan rumah tangga,2022-12,12,Monday,False,2022,308000
T0679,U076,2022-12-13,expense,tagihan,kartu,medan,bayar cicilan HP,2022-12,12,Tuesday,False,2022,247000
T7503,U027,2022-12-13,expense,hiburan,tunai,surabaya,nonton pertandingan bola,2022-12,12,Tuesday,False,2022,312000
T3176,U141,2022-12-13,expense,tempat_tinggal,kartu,surabaya,bayar kontrakan,2022-12,12,Tuesday,False,2022,2917000
T5083,U117,2022-12-14,expense,makanan,tunai,surabaya,pesan gofood malam,2022-12,12,Wednesday,False,2022,39000
T8059,U094,2022-12-14,expense,makanan,tunai,balikpapan,makan di mcdonald,2022-12,12,Wednesday,False,2022,95000
T1051,U036,2022-12-14,expense,makanan,tunai,bandung,beli gorengan sore,2022-12,12,Wednesday,False,2022,8000
T0236,U144,2022-12-14,expense,makanan,tunai,unknown,makan di warteg,2022-12,12,Wednesday,False,2022,71000
T6930,U048,2022-12-14,expense,transportasi,bank_transfer,surabaya,bayar parkir kantor,2022-12,12,Wednesday,False,2022,34000
T8384,U133,2022-12-15,expense,transportasi,kartu,balikpapan,bayar tol,2022-12,12,Thursday,False,2022,31000
T4803,U039,2022-12-15,income,gaji,qris,jakarta,pembayaran upah bulanan,2022-12,12,Thursday,False,2022,21732000
T12835,U126,2022-12-15,expense,kesehatan,qris,semarang,bayar tagihan RS,2022-12,12,Thursday,False,2022,1080000
T11861,U136,2022-12-15,expense,tagihan,bank_transfer,surabaya,bayar cicilan motor,2022-12,12,Thursday,False,2022,284000
T1078,U033,2022-12-16,expense,kesehatan,tunai,bandung,konsultasi ke dokter umum,2022-12,12,Friday,False,2022,416000
T11085,U091,2022-12-17,income,bonus,bank_transfer,makassar,bonus target tercapai,2022-12,12,Saturday,True,2022,3143000
T13565,U132,2022-12-17,expense,transportasi,tunai,makassar,naik taksi online,2022-12,12,Saturday,True,2022,128000
T11432,U069,2022-12-17,expense,hiburan,qris,palembang,streaming Disney+,2022-12,12,Saturday,True,2022,103000
T4622,U047,2022-12-17,expense,makanan,tunai,medan,beli snack kantor,2022-12,12,Saturday,True,2022,28000
T9119,U066,2022-12-17,expense,tagihan,qris,medan,bayar langganan iCloud,2022-12,12,Saturday,True,2022,27000
T7331,U123,2022-12-18,expense,pendidikan,bank_transfer,palembang,bayar les matematika,2022-12,12,Sunday,True,2022,168000
T9494,U142,2022-12-18,expense,makanan,bank_transfer,jakarta,pesan nasi goreng online,2022-12,12,Sunday,True,2022,32000
T2765,U137,2022-12-18,expense,tempat_tinggal,bank_transfer,makassar,bayar kos minggu pertama,2022-12,12,Sunday,True,2022,2494000
T10291,U016,2022-12-18,income,investasi,kartu,denpasar,return reksa dana obligasi,2022-12,12,Sunday,True,2022,5286000
T10737,U113,2022-12-18,expense,makanan,tunai,jakarta,pesan nasi goreng online,2022-12,12,Sunday,True,2022,26000
T1002,U003,2022-12-18,expense,hiburan,qris,makassar,beli tiket konser,2022-12,12,Sunday,True,2022,353000
T2112,U134,2022-12-19,expense,transportasi,tunai,jakarta,bayar parkir inap,2022-12,12,Monday,False,2022,27000
T4368,U106,2022-12-19,income,lainnya,tunai,jakarta,beli produk rumahan,2022-12,12,Monday,False,2022,272000
T1144,U041,2022-12-19,expense,tabungan,qris,surabaya,simpan dana darurat,2022-12,12,Monday,False,2022,3956000
T10376,U146,2022-12-19,expense,tempat_tinggal,bank_transfer,bandung,iuran RT bulanan,2022-12,12,Monday,False,2022,100000
T1088,U092,2022-12-20,expense,transportasi,tunai,denpasar,naik KRL commuter line,2022-12,12,Tuesday,False,2022,123000
T10468,U023,2022-12-20,expense,hiburan,kartu,palembang,streaming Disney+,2022-12,12,Tuesday,False,2022,80000
T9045,U065,2022-12-20,income,freelance,qris,balikpapan,proyek desain presentasi,2022-12,12,Tuesday,False,2022,3168000
T2662,U011,2022-12-21,expense,tagihan,qris,semarang,perpanjang paket internet,2022-12,12,Wednesday,False,2022,158000
T8918,U106,2022-12-21,income,freelance,qris,semarang,fee jasa copywriting,2022-12,12,Wednesday,False,2022,4933000
T7427,U002,2022-12-21,expense,hiburan,bank_transfer,surabaya,liburan akhir pekan,2022-12,12,Wednesday,False,2022,698000
T8605,U059,2022-12-21,income,gaji,qris,jakarta,gaji pokok bulanan,2022-12,12,Wednesday,False,2022,16837000
T8573,U037,2022-12-21,expense,tagihan,kartu,bandung,bayar asuransi jiwa,2022-12,12,Wednesday,False,2022,1102000
T12746,U138,2022-12-22,expense,transportasi,qris,jakarta,isi bensin motor,2022-12,12,Thursday,False,2022,277000
T0529,U117,2022-12-22,expense,hiburan,kartu,makassar,nonton konser online,2022-12,12,Thursday,False,2022,528000
T2031,U026,2022-12-22,expense,tagihan,kartu,bandung,bayar tagihan listrik,2022-12,12,Thursday,False,2022,558000
T9557,U145,2022-12-23,expense,tempat_tinggal,qris,balikpapan,bayar deposit apartemen,2022-12,12,Friday,False,2022,7005000
T1020,U058,2022-12-23,income,investasi,kartu,makassar,keuntungan investasi saham,2022-12,12,Friday,False,2022,5959000
T6476,U144,2022-12-23,expense,tempat_tinggal,tunai,jakarta,bayar uang kebersihan,2022-12,12,Friday,False,2022,113000
T12131,U146,2022-12-23,expense,tempat_tinggal,ewallet,palembang,sewa kos bulanan,2022-12,12,Friday,False,2022,2362000
T6258,U121,2022-12-23,expense,transportasi,tunai,denpasar,bayar parkir kantor,2022-12,12,Friday,False,2022,13000
T9952,U045,2022-12-24,expense,tagihan,ewallet,surabaya,perpanjang paket internet,2022-12,12,Saturday,True,2022,384000
T4123,U076,2022-12-24,expense,tempat_tinggal,qris,unknown,bayar cicilan sewa tahunan,2022-12,12,Saturday,True,2022,1740000
T2295,U013,2022-12-24,expense,transportasi,tunai,bandung,ganti oli motor,2022-12,12,Saturday,True,2022,172000
T9098,U041,2022-12-24,income,gaji,kartu,unknown,gaji plus tunjangan,2022-12,12,Saturday,True,2022,10543000
T2375,U125,2022-12-24,expense,lainnya,bank_transfer,surabaya,belanja online,2022-12,12,Saturday,True,2022,156000
T12238,U007,2022-12-25,expense,hiburan,kartu,surabaya,liburan akhir pekan,2022-12,12,Sunday,True,2022,872000
T7123,U132,2022-12-25,expense,hiburan,ewallet,unknown,nonton di bioskop XXI,2022-12,12,Sunday,True,2022,155000
T13860,U018,2022-12-25,expense,makanan,bank_transfer,medan,makan soto ayam,2022-12,12,Sunday,True,2022,125000
T13175,U085,2022-12-25,expense,makanan,bank_transfer,medan,makan malam di restoran,2022-12,12,Sunday,True,2022,80000
T7232,U124,2022-12-25,expense,hiburan,ewallet,unknown,langganan Netflix bulanan,2022-12,12,Sunday,True,2022,129000
T11930,U097,2022-12-26,expense,makanan,tunai,palembang,sarapan nasi uduk,2022-12,12,Monday,False,2022,59000
T13367,U071,2022-12-26,expense,hiburan,bank_transfer,unknown,main biliar,2022-12,12,Monday,False,2022,105000
T2649,U023,2022-12-27,expense,tempat_tinggal,qris,makassar,bayar kos bulanan,2022-12,12,Tuesday,False,2022,1372000
T12572,U031,2022-12-27,expense,hiburan,kartu,semarang,karaoke bareng teman,2022-12,12,Tuesday,False,2022,232000
T4829,U104,2022-12-28,expense,tagihan,qris,jakarta,bayar cicilan HP,2022-12,12,Wednesday,False,2022,682000
T8453,U009,2022-12-29,income,lainnya,kartu,surabaya,belanja kebutuhan dapur,2022-12,12,Thursday,False,2022,220000
T3431,U116,2022-12-29,expense,tagihan,kartu,jakarta,bayar BPJS kesehatan,2022-12,12,Thursday,False,2022,216000
T10270,U094,2022-12-29,expense,makanan,kartu,makassar,pesan gofood malam,2022-12,12,Thursday,False,2022,58000
T6621,U025,2022-12-29,expense,hiburan,tunai,balikpapan,main futsal,2022-12,12,Thursday,False,2022,217000
T5987,U078,2022-12-30,expense,makanan,kartu,bandung,sarapan di warung,2022-12,12,Friday,False,2022,165000
T5202,U116,2022-12-30,expense,hiburan,kartu,surabaya,karaoke bareng teman,2022-12,12,Friday,False,2022,153000
T6349,U041,2022-12-31,expense,tagihan,kartu,bandung,bayar wifi rumah,2022-12,12,Saturday,True,2022,143000
T2087,U113,2022-12-31,expense,kesehatan,bank_transfer,palembang,konsultasi kulit,2022-12,12,Saturday,True,2022,472000
T10716,U031,2022-12-31,income,bonus,bank_transfer,unknown,bonus performance review,2022-12,12,Saturday,True,2022,3374000
T3991,U018,2022-12-31,expense,makanan,bank_transfer,denpasar,beli bubur pagi,2022-12,12,Saturday,True,2022,20000
T4662,U014,2023-01-01,expense,tempat_tinggal,qris,jakarta,bayar uang kebersihan,2023-01,1,Sunday,True,2023,115000
T1116,U114,2023-01-01,expense,tempat_tinggal,tunai,unknown,uang muka sewa kos,2023-01,1,Sunday,True,2023,575000
T4406,U120,2023-01-01,expense,makanan,bank_transfer,balikpapan,sarapan di warung,2023-01,1,Sunday,True,2023,100000
T4076,U050,2023-01-01,expense,transportasi,qris,semarang,naik MRT Jakarta,2023-01,1,Sunday,True,2023,129000
T13198,U003,2023-01-02,expense,hiburan,bank_transfer,denpasar,langganan YouTube premium,2023-01,1,Monday,False,2023,315000
T12494,U097,2023-01-02,expense,tabungan,ewallet,jakarta,tabungan masa depan,2023-01,1,Monday,False,2023,1525000
T7307,U074,2023-01-02,expense,transportasi,qris,unknown,ganti oli motor,2023-01,1,Monday,False,2023,142000
T7698,U080,2023-01-03,expense,makanan,bank_transfer,denpasar,makan bareng keluarga,2023-01,1,Tuesday,False,2023,182000
T13548,U111,2023-01-03,expense,hiburan,tunai,makassar,nonton pertandingan bola,2023-01,1,Tuesday,False,2023,318000
T5420,U070,2023-01-03,income,freelance,bank_transfer,medan,jasa produksi podcast,2023-01,1,Tuesday,False,2023,3960000
T0515,U065,2023-01-03,income,gaji,bank_transfer,unknown,bonus kinerja triwulan,2023-01,1,Tuesday,False,2023,10745000
T12861,U144,2023-01-03,expense,hiburan,qris,bandung,langganan HBO Max,2023-01,1,Tuesday,False,2023,101000
T3825,U076,2023-01-03,expense,transportasi,tunai,bandung,naik ojek online,2023-01,1,Tuesday,False,2023,154000
T11150,U061,2023-01-03,expense,hiburan,tunai,surabaya,karaoke bareng teman,2023-01,1,Tuesday,False,2023,426000
T7375,U138,2023-01-03,expense,makanan,bank_transfer,surabaya,beli minuman kekinian,2023-01,1,Tuesday,False,2023,91000
T3846,U050,2023-01-05,expense,transportasi,qris,unknown,naik MRT Jakarta,2023-01,1,Thursday,False,2023,114000
T8289,U148,2023-01-05,expense,tagihan,kartu,medan,bayar premium Spotify,2023-01,1,Thursday,False,2023,169000
T2642,U056,2023-01-05,expense,kesehatan,tunai,balikpapan,bayar rawat jalan,2023-01,1,Thursday,False,2023,859000
T11571,U074,2023-01-05,expense,hiburan,bank_transfer,semarang,piknik di taman,2023-01,1,Thursday,False,2023,178000
T11508,U101,2023-01-05,expense,transportasi,kartu,yogyakarta,naik bus transjakarta,2023-01,1,Thursday,False,2023,26000
T7146,U126,2023-01-06,expense,hiburan,qris,palembang,nonton di bioskop XXI,2023-01,1,Friday,False,2023,63000
T5201,U136,2023-01-06,expense,tempat_tinggal,qris,unknown,bayar sewa apartemen,2023-01,1,Friday,False,2023,8800000
T7879,U072,2023-01-06,expense,tempat_tinggal,tunai,bandung,bayar uang kebersihan,2023-01,1,Friday,False,2023,112000
T9970,U034,2023-01-07,income,gaji,ewallet,makassar,gaji periode ini masuk,2023-01,1,Saturday,True,2023,13445000
T0220,U112,2023-01-07,expense,makanan,tunai,bandung,beli bakso pinggir jalan,2023-01,1,Saturday,True,2023,173000
T12152,U078,2023-01-08,expense,tempat_tinggal,tunai,surabaya,sewa kos bulanan,2023-01,1,Sunday,True,2023,2106000
T9647,U112,2023-01-08,income,investasi,qris,balikpapan,return P2P lending,2023-01,1,Sunday,True,2023,3605000
T8786,U019,2023-01-08,expense,makanan,qris,palembang,pesan dim sum,2023-01,1,Sunday,True,2023,97000
T2478,U003,2023-01-09,expense,hiburan,bank_transfer,palembang,langganan Netflix bulanan,2023-01,1,Monday,False,2023,184000
T6277,U024,2023-01-10,income,gaji,bank_transfer,denpasar,transfer gaji dari HRD,2023-01,1,Tuesday,False,2023,23537000
T8179,U092,2023-01-10,expense,makanan,kartu,makassar,pesan nasi goreng online,2023-01,1,Tuesday,False,2023,26000
T0941,U019,2023-01-10,expense,makanan,qris,surabaya,beli cilok,2023-01,1,Tuesday,False,2023,59000
T8919,U047,2023-01-11,expense,kesehatan,bank_transfer,semarang,bayar fisioterapi,2023-01,1,Wednesday,False,2023,279000
T0797,U053,2023-01-11,income,bonus,tunai,unknown,bonus produksi,2023-01,1,Wednesday,False,2023,2197000
T11619,U045,2023-01-11,expense,transportasi,tunai,palembang,naik taksi online,2023-01,1,Wednesday,False,2023,99000
T6345,U142,2023-01-11,expense,tempat_tinggal,qris,balikpapan,sewa kos bulanan,2023-01,1,Wednesday,False,2023,2977000
T4411,U099,2023-01-12,expense,makanan,kartu,denpasar,makan berdua di cafe,2023-01,1,Thursday,False,2023,91000
T8056,U143,2023-01-12,expense,hiburan,tunai,palembang,langganan Spotify premium,2023-01,1,Thursday,False,2023,39000
T6918,U106,2023-01-12,expense,tagihan,qris,semarang,perpanjang paket internet,2023-01,1,Thursday,False,2023,310000
T4848,U006,2023-01-12,expense,transportasi,kartu,semarang,naik gojek pulang,2023-01,1,Thursday,False,2023,42000
T8209,U013,2023-01-12,expense,hiburan,tunai,semarang,nonton konser online,2023-01,1,Thursday,False,2023,269000
T0974,U132,2023-01-12,expense,tempat_tinggal,qris,palembang,bayar uang kebersihan,2023-01,1,Thursday,False,2023,50000
T12294,U117,2023-01-14,expense,makanan,kartu,jakarta,makan di kfc,2023-01,1,Saturday,True,2023,86000
T9630,U028,2023-01-14,expense,tempat_tinggal,kartu,palembang,bayar cicilan sewa tahunan,2023-01,1,Saturday,True,2023,3840000
T2903,U083,2023-01-14,expense,kesehatan,bank_transfer,unknown,bayar rawat jalan,2023-01,1,Saturday,True,2023,723000
T5385,U067,2023-01-14,income,freelance,ewallet,medan,pendapatan nulis artikel,2023-01,1,Saturday,True,2023,2674000
T11549,U045,2023-01-14,expense,makanan,tunai,denpasar,makan berdua di cafe,2023-01,1,Saturday,True,2023,140000
T6773,U027,2023-01-14,income,lainnya,kartu,surabaya,belanja mingguan,2023-01,1,Saturday,True,2023,150000
T3196,U083,2023-01-15,expense,tempat_tinggal,tunai,semarang,bayar sewa apartemen,2023-01,1,Sunday,True,2023,3417000
T12925,U099,2023-01-15,expense,tempat_tinggal,qris,semarang,bayar uang kebersihan,2023-01,1,Sunday,True,2023,56000
T0396,U026,2023-01-15,expense,tagihan,kartu,semarang,bayar langganan iCloud,2023-01,1,Sunday,True,2023,33000
T9910,U076,2023-01-15,expense,makanan,qris,palembang,sarapan nasi uduk,2023-01,1,Sunday,True,2023,64000
T0496,U065,2023-01-15,expense,pendidikan,kartu,semarang,bayar bootcamp,2023-01,1,Sunday,True,2023,125000
T0872,U010,2023-01-16,expense,makanan,kartu,denpasar,beli cilok,2023-01,1,Monday,False,2023,156000
T10846,U140,2023-01-16,expense,tempat_tinggal,qris,balikpapan,bayar sewa rumah,2023-01,1,Monday,False,2023,6050000
T4950,U117,2023-01-16,expense,hiburan,bank_transfer,balikpapan,beli tiket festival,2023-01,1,Monday,False,2023,259000
T8986,U082,2023-01-16,expense,hiburan,tunai,unknown,karaoke bareng teman,2023-01,1,Monday,False,2023,174000
T2061,U122,2023-01-17,expense,kesehatan,tunai,bandung,beli obat resep,2023-01,1,Tuesday,False,2023,170000
T13524,U011,2023-01-17,income,gaji,bank_transfer,jakarta,gaji diterima bulan ini,2023-01,1,Tuesday,False,2023,16402000
T11894,U074,2023-01-17,expense,makanan,qris,balikpapan,pesan ayam geprek,2023-01,1,Tuesday,False,2023,42000
T5586,U067,2023-01-17,expense,makanan,tunai,bandung,beli kopi pagi,2023-01,1,Tuesday,False,2023,57000
T1931,U149,2023-01-18,expense,tempat_tinggal,qris,surabaya,bayar kos minggu pertama,2023-01,1,Wednesday,False,2023,1353000
T12070,U048,2023-01-18,income,freelance,bank_transfer,balikpapan,bayaran jasa foto produk,2023-01,1,Wednesday,False,2023,6439000
T1532,U009,2023-01-19,expense,makanan,bank_transfer,semarang,beli kopi pagi,2023-01,1,Thursday,False,2023,50000
T8655,U095,2023-01-19,expense,tagihan,bank_transfer,jakarta,tagihan provider bulan ini,2023-01,1,Thursday,False,2023,286000
T11374,U030,2023-01-19,expense,transportasi,bank_transfer,surabaya,ongkos naik ojek,2023-01,1,Thursday,False,2023,164000
T8414,U143,2023-01-19,income,freelance,qris,makassar,jasa pembuatan aplikasi,2023-01,1,Thursday,False,2023,7379000
T10486,U081,2023-01-20,expense,lainnya,kartu,surabaya,beli deterjen,2023-01,1,Friday,False,2023,200000
T3457,U003,2023-01-20,expense,makanan,bank_transfer,unknown,beli jajanan pasar,2023-01,1,Friday,False,2023,160000
T4298,U053,2023-01-20,expense,kesehatan,ewallet,medan,konsultasi kulit,2023-01,1,Friday,False,2023,421000
T5769,U098,2023-01-20,expense,pendidikan,tunai,semarang,bayar workshop desain,2023-01,1,Friday,False,2023,214000
T4780,U067,2023-01-21,income,investasi,ewallet,jakarta,keuntungan dari portofolio,2023-01,1,Saturday,True,2023,6392000
T6848,U135,2023-01-21,income,gaji,kartu,yogyakarta,gaji bulanan masuk,2023-01,1,Saturday,True,2023,15887000
T3604,U078,2023-01-21,expense,tagihan,bank_transfer,semarang,bayar pulsa bulanan,2023-01,1,Saturday,True,2023,253000
T11993,U080,2023-01-22,expense,tagihan,bank_transfer,medan,bayar cicilan HP,2023-01,1,Sunday,True,2023,250000
T11568,U019,2023-01-22,expense,tempat_tinggal,kartu,semarang,biaya sewa studio,2023-01,1,Sunday,True,2023,1610000
T7844,U097,2023-01-22,expense,transportasi,ewallet,denpasar,ongkos naik ojek,2023-01,1,Sunday,True,2023,163000
T5849,U136,2023-01-23,expense,tempat_tinggal,kartu,makassar,bayar uang kebersihan,2023-01,1,Monday,False,2023,74000
T0371,U051,2023-01-23,income,bonus,kartu,bandung,THR lebaran diterima,2023-01,1,Monday,False,2023,11119000
T6206,U094,2023-01-23,expense,tagihan,tunai,semarang,bayar cicilan motor,2023-01,1,Monday,False,2023,550000
